train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.9277258515357971,0.931429922580719,0.17338575422763824,0.1722734123468399,0:11:30.277889
0.9502906799316406,0.9501821398735046,0.12060872465372086,0.1291584074497223,0:10:23.040269
0.9575186371803284,0.9544899463653564,0.10438474267721176,0.14166104793548584,0:10:36.298797
0.9616448879241943,0.9629436731338501,0.09379138797521591,0.09278471022844315,0:10:29.164545
0.9640735387802124,0.9635030031204224,0.08811768889427185,0.09809459745883942,0:10:25.622056
0.9662145972251892,0.9610320925712585,0.08267711102962494,0.10284419357776642,0:10:33.627659
0.9687049388885498,0.9635741710662842,0.07693713903427124,0.0891331285238266,0:10:23.880552
0.970516562461853,0.9675410389900208,0.07232826948165894,0.08245041966438293,0:10:28.751400
0.9720608592033386,0.9655051827430725,0.06887837499380112,0.09011708199977875,0:10:23.886160
0.9733854532241821,0.9617921113967896,0.06535042077302933,0.09717290103435516,0:10:21.583248
0.9771407842636108,0.9750070571899414,0.0557936392724514,0.06235707178711891,0:10:36.931833
0.9785414338111877,0.9756777286529541,0.05231725424528122,0.06413114070892334,0:10:24.465139
0.9795504212379456,0.9770340919494629,0.04986606910824776,0.058122068643569946,0:10:34.061055
0.9794942140579224,0.9783987402915955,0.050001680850982666,0.05617719516158104,0:10:30.574089
0.9810773730278015,0.9788171648979187,0.04593105986714363,0.05340458080172539,0:10:25.207067
0.9816950559616089,0.9781706929206848,0.0445171594619751,0.05911611020565033,0:10:31.823408
0.9816344976425171,0.9718477725982666,0.04448408633470535,0.07004756480455399,0:10:27.043042
0.9817036390304565,0.9788787961006165,0.044424962252378464,0.0560399554669857,0:10:46.242693
0.9829167127609253,0.9796960353851318,0.04154382273554802,0.05734586343169212,0:10:33.101305
0.9833162426948547,0.9794902205467224,0.0406266525387764,0.05153193324804306,0:10:35.360945
0.983771026134491,0.979222297668457,0.03927168622612953,0.05423285439610481,0:10:22.756640
0.983187198638916,0.9726738929748535,0.0410890057682991,0.06963662803173065,0:10:27.653751
0.9832907319068909,0.9795818328857422,0.041056808084249496,0.05378112569451332,0:10:32.449106
0.9842341542243958,0.9807929992675781,0.0384223498404026,0.054809410125017166,0:10:36.654715
0.984451949596405,0.978376030921936,0.03812491521239281,0.05517126992344856,0:10:42.568885
0.9851430654525757,0.9830732941627502,0.03647807240486145,0.04537062346935272,0:10:24.331920
0.9849357008934021,0.9806188941001892,0.03673528507351875,0.05270755663514137,0:10:27.256568
0.9856753945350647,0.9777602553367615,0.03467307612299919,0.06178014725446701,0:10:34.587559
0.9849504232406616,0.981397807598114,0.03665745258331299,0.05060974135994911,0:10:28.304943
0.9855241775512695,0.9826391339302063,0.03520785644650459,0.0480659157037735,0:10:40.392604
0.986685574054718,0.9848294258117676,0.03218701481819153,0.04238973185420036,0:10:32.498763
0.9873224496841431,0.9845492243766785,0.030583247542381287,0.04285497963428497,0:10:34.445453
0.9873810410499573,0.9852207899093628,0.03044983744621277,0.04146403819322586,0:10:23.247693
0.9875454306602478,0.9846423268318176,0.030058398842811584,0.04210343584418297,0:10:28.541056
0.9877512454986572,0.9856479167938232,0.029501333832740784,0.04145413637161255,0:10:37.112692
0.9880900979042053,0.9848500490188599,0.02859572507441044,0.04330028221011162,0:10:26.249150
0.9878948926925659,0.9857565760612488,0.02940879948437214,0.04049807786941528,0:10:43.949826
0.988371729850769,0.9855314493179321,0.028007036074995995,0.044967181980609894,0:10:13.028601
0.9884113669395447,0.9861901998519897,0.02802509255707264,0.03872200846672058,0:10:30.141599
0.9888081550598145,0.9859578609466553,0.02698659338057041,0.03949815407395363,0:10:26.182073
0.9887752532958984,0.9866165518760681,0.02695493958890438,0.03772840276360512,0:10:30.116708
0.9889451861381531,0.982558012008667,0.026643574237823486,0.05552544817328453,0:10:35.269810
0.9890434741973877,0.9864986538887024,0.02637791819870472,0.03910255804657936,0:10:29.512520
0.9893203973770142,0.9854153990745544,0.02564462460577488,0.04265419393777847,0:10:29.327448
0.9895045757293701,0.9865474700927734,0.02515900880098343,0.04238063097000122,0:10:29.379762
0.9890390038490295,0.9862248301506042,0.02657282166182995,0.03886651620268822,0:10:33.587447
0.9892873764038086,0.9867821335792542,0.025732262060046196,0.03916658088564873,0:10:37.546985
0.9895795583724976,0.9864267110824585,0.025060221552848816,0.04041798785328865,0:10:24.535799
0.989447295665741,0.9872612357139587,0.025416679680347443,0.03620247542858124,0:10:35.766797
0.9893699288368225,0.9872220158576965,0.025570688769221306,0.03604466840624809,0:10:27.078943
