train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.9096308946609497,0.89546138048172,0.2223082333803177,0.2961040139198303,0:20:37.665990
0.9449348449707031,0.9178836941719055,0.13296476006507874,0.2129947543144226,0:19:39.804378
0.9519188404083252,0.9503114223480225,0.11687124520540237,0.1261456310749054,0:19:35.383551
0.9548020958900452,0.9349429607391357,0.10947832465171814,0.17982394993305206,0:19:22.066332
0.9581584930419922,0.9249762296676636,0.10128514468669891,0.18356850743293762,0:19:24.627643
0.9622724056243896,0.9315550327301025,0.09183885157108307,0.1925598382949829,0:19:26.386325
0.96253901720047,0.9499576687812805,0.09057853370904922,0.13119028508663177,0:18:38.601442
0.9649696946144104,0.8310083746910095,0.08507294207811356,0.4643142521381378,0:18:39.160096
0.9669733643531799,0.9552682042121887,0.08007006347179413,0.11114706844091415,0:19:00.485439
0.9671139121055603,0.9464942216873169,0.07964905351400375,0.12982513010501862,0:18:46.568392
0.9731321930885315,0.9658395648002625,0.06569496542215347,0.08431929349899292,0:18:54.156331
0.9749442338943481,0.9675608277320862,0.06101265922188759,0.09055033326148987,0:19:03.273600
0.9765358567237854,0.9652990698814392,0.057789817452430725,0.08888611942529678,0:19:00.868750
0.9778779149055481,0.9700185656547546,0.05421354994177818,0.07775571197271347,0:19:12.303269
0.9783087968826294,0.9677107930183411,0.05327347666025162,0.0808565616607666,0:19:13.419964
0.9802900552749634,0.9358561635017395,0.048100609332323074,0.20935361087322235,0:18:54.859068
0.9798105359077454,0.9694596529006958,0.04969504475593567,0.07567291706800461,0:19:15.771211
0.980510413646698,0.9708569049835205,0.04777337238192558,0.07607882469892502,0:19:31.731847
0.9817180633544922,0.9752010107040405,0.04479651525616646,0.061125271022319794,0:19:35.019319
0.9822563529014587,0.96332186460495,0.043539054691791534,0.09565738588571548,0:19:11.468034
