train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.8405296206474304,0.8176563382148743,0.35415729880332947,0.7666174173355103,0:12:33.581255
0.8700950145721436,0.8611301183700562,0.3073817491531372,0.3817216753959656,0:11:54.914439
0.8814007639884949,0.8207525014877319,0.2818935811519623,0.37722015380859375,0:11:52.402140
0.8890084624290466,0.8978757262229919,0.2615763247013092,0.24246449768543243,0:11:55.091096
0.898286759853363,0.8004051446914673,0.2390674501657486,0.405875563621521,0:11:56.047097
0.9039539694786072,0.9078649282455444,0.225307434797287,0.2252003699541092,0:11:55.836901
0.9080513715744019,0.91109699010849,0.21586526930332184,0.21094192564487457,0:11:55.765379
0.9124888777732849,0.9034722447395325,0.20758330821990967,0.23211635649204254,0:11:54.246863
0.9155547618865967,0.9185457229614258,0.1992129385471344,0.19830508530139923,0:11:55.922392
0.9187958836555481,0.9206030368804932,0.19175945222377777,0.1890699416399002,0:11:56.941434
0.9282777309417725,0.926375687122345,0.17018231749534607,0.17839033901691437,0:11:53.617998
0.9312533140182495,0.930282711982727,0.16347871720790863,0.16596472263336182,0:11:57.072754
0.9335007071495056,0.929107129573822,0.15867529809474945,0.1764722764492035,0:11:55.827876
0.9349672794342041,0.9274571537971497,0.15475282073020935,0.173181414604187,0:11:52.339776
0.9364716410636902,0.9345250725746155,0.1514936238527298,0.15658649802207947,0:11:54.487641
0.9381986856460571,0.912788987159729,0.14682282507419586,0.19220474362373352,0:11:56.142571
0.9393045902252197,0.9312414526939392,0.14530128240585327,0.164388507604599,0:11:50.361066
0.9414088129997253,0.9187524318695068,0.13951191306114197,0.19621938467025757,0:11:51.973261
0.9434599876403809,0.9379490613937378,0.1346675604581833,0.14663895964622498,0:11:53.352341
0.9453544616699219,0.9306243062019348,0.13031603395938873,0.1684853881597519,0:11:53.903525
0.9474451541900635,0.9374117255210876,0.12587884068489075,0.14769291877746582,0:11:51.918186
0.9487602710723877,0.9309354424476624,0.12301608920097351,0.16387072205543518,0:11:53.403949
0.9518094658851624,0.9350062608718872,0.11594491451978683,0.16147750616073608,0:11:52.954744
0.9525933265686035,0.9346981048583984,0.11445459723472595,0.1665809601545334,0:11:51.822025
0.9544103145599365,0.9394804835319519,0.11015204340219498,0.1454155147075653,0:11:54.613283
0.9565906524658203,0.9283949136734009,0.10524801909923553,0.17011092603206635,0:11:54.467869
0.9577035903930664,0.9349377751350403,0.10255763679742813,0.16457568109035492,0:11:54.258498
0.9598227143287659,0.9432579278945923,0.09821930527687073,0.1444159597158432,0:11:54.782271
0.9618584513664246,0.94440096616745,0.0933612585067749,0.13576768338680267,0:11:55.396093
0.9628592729568481,0.9314315915107727,0.09122065454721451,0.16774041950702667,0:11:53.900261
0.9690597653388977,0.9501319527626038,0.07672014832496643,0.13071519136428833,0:11:52.869388
0.9707714319229126,0.9453099966049194,0.07268575578927994,0.14459867775440216,0:11:55.173624
0.9724945425987244,0.950713574886322,0.0684501975774765,0.1353042870759964,0:11:52.730121
0.973855197429657,0.9472976326942444,0.06537771224975586,0.1387835294008255,0:11:55.643890
0.9750301241874695,0.9508307576179504,0.06266247481107712,0.13883811235427856,0:11:55.552799
0.976370096206665,0.9440078139305115,0.059362318366765976,0.15476970374584198,0:11:50.690890
0.9770223498344421,0.9510769844055176,0.05763443186879158,0.1432868093252182,0:11:52.629435
0.9775308966636658,0.9429131746292114,0.05657043680548668,0.15441441535949707,0:11:52.772291
0.9788856506347656,0.9511232972145081,0.05321371182799339,0.14714354276657104,0:11:54.568557
0.978607714176178,0.9458845257759094,0.05394582822918892,0.14791885018348694,0:11:57.106745
0.9804158806800842,0.9515109658241272,0.049446649849414825,0.15079230070114136,0:11:57.439451
0.9800772666931152,0.9461629390716553,0.050424933433532715,0.15081638097763062,0:11:51.187062
0.9815150499343872,0.9517049193382263,0.04675232991576195,0.1521168351173401,0:11:55.323843
0.9806258082389832,0.9461299180984497,0.048808325082063675,0.15538452565670013,0:11:51.493804
0.9826936721801758,0.9514713883399963,0.04374334588646889,0.15683235228061676,0:11:52.042105
0.9821504354476929,0.9490239024162292,0.04505759850144386,0.15609948337078094,0:11:53.101060
0.9833281636238098,0.9518667459487915,0.042094334959983826,0.15840141475200653,0:11:53.338085
0.9825326800346375,0.949608325958252,0.0440802276134491,0.15341877937316895,0:11:51.934166
0.9840078353881836,0.951754629611969,0.04034281522035599,0.16030532121658325,0:11:53.833619
0.9820237159729004,0.9465016722679138,0.04533649981021881,0.15797750651836395,0:11:55.487438
