train_accuracy,cross_val_accuracy,train_loss,cross_val_loss,time
0.925711989402771,0.2461060881614685,0.1770419478416443,4.080355644226074,0:09:18.811406
0.9437642693519592,0.7583973407745361,0.1338115632534027,0.7404438853263855,0:08:43.367129
0.9489248394966125,0.7854899764060974,0.12184469401836395,0.5370810031890869,0:08:41.069615
0.9536930918693542,0.884075403213501,0.11206496506929398,0.28152579069137573,0:08:48.928189
0.9551380276679993,0.8043632507324219,0.10757800936698914,0.4417211711406708,0:08:41.183727
0.9571877121925354,0.8719170093536377,0.10324762016534805,0.264858216047287,0:08:44.114529
0.9600574970245361,0.9154704809188843,0.09704454988241196,0.19230568408966064,0:08:43.352840
0.9606773853302002,0.9294862151145935,0.09454214572906494,0.15290875732898712,0:08:42.495586
0.9639042019844055,0.7276167869567871,0.08721277117729187,0.5929092764854431,0:08:41.619230
0.9653100967407227,0.9133957624435425,0.08365384489297867,0.19426611065864563,0:08:40.609881
0.9700007438659668,0.9361850023269653,0.07229317724704742,0.19986703991889954,0:08:41.577049
0.9728337526321411,0.955102801322937,0.06557709723711014,0.11340266466140747,0:08:43.075315
0.9740528464317322,0.9374321699142456,0.06272848695516586,0.157826766371727,0:08:40.557689
0.9753115177154541,0.9465937614440918,0.059897128492593765,0.12826113402843475,0:08:38.059845
0.9757270812988281,0.9617583155632019,0.05902526155114174,0.0968908742070198,0:08:44.967024
0.9770827293395996,0.9519281983375549,0.05555504187941551,0.13048739731311798,0:08:41.097218
0.9771464467048645,0.9447137117385864,0.055444445461034775,0.1515236645936966,0:08:40.882767
0.9778695106506348,0.9561930894851685,0.05359366163611412,0.12923654913902283,0:08:40.157289
0.9791104793548584,0.9546994566917419,0.050999630242586136,0.11740872263908386,0:08:41.423803
0.9795267581939697,0.9359799027442932,0.04973175749182701,0.20683182775974274,0:08:42.786682
0.9814336895942688,0.9578035473823547,0.04529888182878494,0.11052735149860382,0:08:39.529756
0.9823682904243469,0.9709129333496094,0.04278657212853432,0.07947514951229095,0:08:42.113953
0.9820160865783691,0.9575644731521606,0.043647170066833496,0.11526753753423691,0:08:44.461279
0.9821738004684448,0.9664743542671204,0.0435488261282444,0.09000559151172638,0:08:39.024773
0.9834924340248108,0.9590756893157959,0.04048433154821396,0.10869187861680984,0:08:43.883359
0.9844504594802856,0.9509655237197876,0.038213279098272324,0.13711495697498322,0:08:41.888125
0.9846596717834473,0.9726021885871887,0.03741535544395447,0.07932323962450027,0:08:46.085414
0.9857746958732605,0.9470365643501282,0.034542303532361984,0.20829619467258453,0:08:40.165393
0.9829719662666321,0.9563575983047485,0.04233703389763832,0.12138325721025467,0:08:41.991038
0.9863833785057068,0.9487941861152649,0.03314055874943733,0.16383405029773712,0:08:43.388262
0.9876025915145874,0.9744693636894226,0.03014012612402439,0.0761658102273941,0:08:47.917789
0.9884214401245117,0.9721289277076721,0.028216930106282234,0.09027054160833359,0:08:40.356071
0.9884045124053955,0.9771324396133423,0.028128953650593758,0.07066025584936142,0:08:47.079126
0.9893196821212769,0.9762675166130066,0.02584301121532917,0.07508575171232224,0:08:41.511002
0.9899092316627502,0.9771310687065125,0.024283556267619133,0.07440734654664993,0:08:41.352065
0.9902617931365967,0.9750729203224182,0.02345513179898262,0.08048796653747559,0:08:41.845641
0.9902063608169556,0.9770680069923401,0.02353777550160885,0.0775507465004921,0:08:45.805131
0.9896318316459656,0.9739986658096313,0.025188982486724854,0.08222610503435135,0:08:42.382788
0.9903581142425537,0.9767545461654663,0.023237762972712517,0.07599542289972305,0:08:44.332801
0.9910663962364197,0.976273775100708,0.021459046751260757,0.08281703293323517,0:08:41.732735
0.9914519190788269,0.977315366268158,0.02049279771745205,0.08007513731718063,0:08:43.492807
0.9906132817268372,0.9588950276374817,0.02288118004798889,0.16331754624843597,0:08:41.142439
0.9910069108009338,0.9771572947502136,0.021620746701955795,0.07591468840837479,0:08:42.303937
0.9911812543869019,0.9322410225868225,0.021354056894779205,0.27327775955200195,0:08:39.587753
0.9903568029403687,0.97593754529953,0.023701567202806473,0.07674337923526764,0:08:40.452379
0.9916956424713135,0.9769619703292847,0.019908783957362175,0.07958671450614929,0:08:42.054989
0.9922053813934326,0.9769124984741211,0.018623482435941696,0.08278676122426987,0:08:42.544754
0.9913926720619202,0.9726329445838928,0.020888691768050194,0.09027949720621109,0:08:40.728144
0.9916536808013916,0.9765828251838684,0.020223377272486687,0.0767844021320343,0:08:43.978340
0.9923962354660034,0.9759534001350403,0.018171124160289764,0.08576004952192307,0:08:42.306526
